domain,size,distribution,strategy,covariate,antithetic,samples,repeats,mean_l2_error,std_l2_error,ci95_low,ci95_high
shortest_path,12x12,Laplace,MC,f(x),True,1024,12,1.6227261263146484,0.5393526433291691,1.2800378059629933,1.9654144466663035
shortest_path,12x12,Laplace,MC,LOO,True,1024,12,1.6242621179133516,0.5399728009010036,1.281179768239186,1.9673444675875174
shortest_path,12x12,Laplace,QMC-latin,none,False,1024,12,1.1311443737847897,0.4730491187631613,0.830583303105392,1.4317054444641875
shortest_path,12x12,Laplace,QMC-latin,f(x),False,1024,12,1.1311443737847897,0.4730491187631613,0.830583303105392,1.4317054444641875
shortest_path,12x12,Laplace,QMC-latin,LOO,False,1024,12,1.1321341765086177,0.4736216023966083,0.8312093670820362,1.4330589859351992
shortest_path,12x12,Laplace,QMC-latin,none,True,1024,12,1.1055708008721168,0.5340380663875844,0.7662592016101175,1.444882400134116
shortest_path,12x12,Laplace,QMC-latin,f(x),True,1024,12,1.1055708008721168,0.5340380663875844,0.7662592016101175,1.444882400134116
shortest_path,12x12,Laplace,QMC-latin,LOO,True,1024,12,1.1065177166089628,0.5346608427484966,0.7668104241252555,1.4462250090926703
shortest_path,12x12,Laplace,RQMC-latin,none,False,1024,12,1.2718278922213535,0.5667918393271475,0.9117055384879275,1.6319502459547794
shortest_path,12x12,Laplace,RQMC-latin,f(x),False,1024,12,1.2718278922213535,0.5667918393271475,0.9117055384879275,1.6319502459547794
shortest_path,12x12,Laplace,RQMC-latin,LOO,False,1024,12,1.2729747877686861,0.5674670062542507,0.9124234534358923,1.6335261221014798
shortest_path,12x12,Laplace,RQMC-latin,none,True,1024,12,1.201258183389404,0.6095411654649642,0.8139742036743052,1.588542163104503
shortest_path,12x12,Laplace,RQMC-latin,f(x),True,1024,12,1.201258183389404,0.6095411654649642,0.8139742036743052,1.588542163104503
shortest_path,12x12,Laplace,RQMC-latin,LOO,True,1024,12,1.2023079378550106,0.6102791881510257,0.8145550408966278,1.5900608348133933
shortest_path,12x12,Triangular,MC,none,False,1024,12,118.42230681767971,47.46360337572716,88.26537198137751,148.5792416539819
shortest_path,12x12,Triangular,MC,f(x),False,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,MC,LOO,False,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,MC,none,True,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,MC,f(x),True,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,MC,LOO,True,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,QMC-latin,none,False,1024,12,7.665368036761286,4.200214092859044e-15,7.665368036761284,7.665368036761289
shortest_path,12x12,Triangular,QMC-latin,f(x),False,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,QMC-latin,LOO,False,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,QMC-latin,none,True,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,QMC-latin,f(x),True,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,QMC-latin,LOO,True,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,RQMC-latin,none,False,1024,12,61.04675177098184,21.453361512733675,47.41593617449888,74.6775673674648
shortest_path,12x12,Triangular,RQMC-latin,f(x),False,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,RQMC-latin,LOO,False,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,RQMC-latin,none,True,1024,12,7.665368036749965,4.040444560225557e-11,7.665368036724293,7.665368036775637
shortest_path,12x12,Triangular,RQMC-latin,f(x),True,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
shortest_path,12x12,Triangular,RQMC-latin,LOO,True,1024,12,7.66536803676129,9.276721042310028e-16,7.665368036761289,7.665368036761291
