domain,size,distribution,strategy,covariate,antithetic,samples,repeats,mean_l2_error,std_l2_error,ci95_low,ci95_high
sorting,n=3,Cauchy,QMC-latin,LOO,False,1000,64,0.04688603806314738,0.011586759496540897,0.04399175165585052,0.04978032447044424
sorting,n=3,Cauchy,QMC-latin,none,True,1000,64,0.04884177830827861,0.015126169777250485,0.045063373518412164,0.05262018309814506
sorting,n=3,Cauchy,QMC-latin,f(x),True,1000,64,0.04884177830827861,0.015126169777250486,0.045063373518412164,0.05262018309814506
sorting,n=3,Cauchy,QMC-latin,LOO,True,1000,64,0.04888236399845991,0.015145423815240021,0.04509914969300325,0.05266557830391657
sorting,n=3,Cauchy,RQMC-latin,none,False,1000,64,0.04711239009604251,0.00983701107821937,0.044655177839188584,0.04956960235289644
sorting,n=3,Cauchy,RQMC-latin,f(x),False,1000,64,0.04711124115920369,0.009841017598200403,0.044653028103435695,0.049569454214971685
sorting,n=3,Cauchy,RQMC-latin,LOO,False,1000,64,0.04718668010390015,0.00986265934833814,0.04472306109979324,0.04965029910800706
sorting,n=3,Cauchy,RQMC-latin,none,True,1000,64,0.05255633099656894,0.014241187387403166,0.04899898823033359,0.05611367376280428
sorting,n=3,Cauchy,RQMC-latin,f(x),True,1000,64,0.05255633099656894,0.014241187387403166,0.04899898823033359,0.05611367376280428
sorting,n=3,Cauchy,RQMC-latin,LOO,True,1000,64,0.052642733862210946,0.014246209548524742,0.04908413659745306,0.05620133112696883
sorting,n=3,Cauchy,RQMC-cartesian,none,False,1000,64,0.024119257899928845,0.005355620179800687,0.022781463782974104,0.025457052016883586
sorting,n=3,Cauchy,RQMC-cartesian,f(x),False,1000,64,0.024779580436910496,0.006035303806973788,0.02327200640142231,0.026287154472398683
sorting,n=3,Cauchy,RQMC-cartesian,LOO,False,1000,64,0.022869829325347868,0.005663802726421702,0.021455053498716868,0.024284605151978868
sorting,n=3,Cauchy,RQMC-cartesian,none,True,1000,64,0.02262307829528548,0.00545403289865102,0.02126070141258345,0.023985455177987513
sorting,n=3,Cauchy,RQMC-cartesian,f(x),True,1000,64,0.02262307829528549,0.005454032898651016,0.021260701412583457,0.02398545517798752
sorting,n=3,Cauchy,RQMC-cartesian,LOO,True,1000,64,0.022660443829159927,0.005476574184509642,0.02129243630078142,0.024028451357538436
sorting,n=3,Laplace,MC,none,False,1000,64,0.08796312882788344,0.017804962269618193,0.08351558158270468,0.0924106760730622
sorting,n=3,Laplace,MC,f(x),False,1000,64,0.08693668645295541,0.027131027788088295,0.0801595573543062,0.09371381555160462
sorting,n=3,Laplace,MC,LOO,False,1000,64,0.07114673583973002,0.01513398342764177,0.06736637925806833,0.07492709242139171
sorting,n=3,Laplace,MC,none,True,1000,64,0.07369348801929845,0.018136246035408313,0.06916318855158751,0.0782237874870094
sorting,n=3,Laplace,MC,f(x),True,1000,64,0.07369348801929845,0.018136246035408313,0.06916318855158751,0.0782237874870094
sorting,n=3,Laplace,MC,LOO,True,1000,64,0.07377540656249354,0.018105880811606995,0.06925269210200821,0.07829812102297887
sorting,n=3,Laplace,QMC-latin,none,False,1000,64,0.06552042346517342,0.013319879805102975,0.062193216485668355,0.0688476304446785
sorting,n=3,Laplace,QMC-latin,f(x),False,1000,64,0.06552042346517342,0.013319879805102975,0.062193216485668355,0.0688476304446785
sorting,n=3,Laplace,QMC-latin,LOO,False,1000,64,0.0655748629453378,0.013361106850659228,0.06223735775625981,0.0689123681344158
sorting,n=3,Laplace,QMC-latin,none,True,1000,64,0.07283138700103403,0.01941676470502738,0.06798122348670378,0.07768155051536428
sorting,n=3,Laplace,QMC-latin,f(x),True,1000,64,0.07283138700103403,0.01941676470502738,0.06798122348670378,0.07768155051536428
sorting,n=3,Laplace,QMC-latin,LOO,True,1000,64,0.0729101938422546,0.01939434751427326,0.06806562997556602,0.07775475770894318
sorting,n=3,Laplace,RQMC-latin,none,False,1000,64,0.0630550962324448,0.014889381112158807,0.059335839491261116,0.06677435297362849
sorting,n=3,Laplace,RQMC-latin,f(x),False,1000,64,0.0630550962324448,0.014889381112158807,0.059335839491261116,0.06677435297362849
sorting,n=3,Laplace,RQMC-latin,LOO,False,1000,64,0.06312552074910042,0.0149152587768381,0.05939979995960744,0.06685124153859341
sorting,n=3,Laplace,RQMC-latin,none,True,1000,64,0.06964151133354977,0.017475899459234216,0.06527616153274927,0.07400686113435027
sorting,n=3,Laplace,RQMC-latin,f(x),True,1000,64,0.06964151133354977,0.017475899459234216,0.06527616153274927,0.07400686113435027
sorting,n=3,Laplace,RQMC-latin,LOO,True,1000,64,0.06967884113449184,0.017470840476046526,0.06531475503009232,0.07404292723889136
sorting,n=3,Laplace,RQMC-cartesian,none,False,1000,64,0.028941844799594767,0.0062303001393158655,0.02738556212953633,0.030498127469653205
sorting,n=3,Laplace,RQMC-cartesian,f(x),False,1000,64,0.028941844799594767,0.0062303001393158655,0.02738556212953633,0.030498127469653205
sorting,n=3,Laplace,RQMC-cartesian,LOO,False,1000,64,0.028986913147536198,0.006243887279479407,0.027427236510847046,0.03054658978422535
sorting,n=3,Laplace,RQMC-cartesian,none,True,1000,64,0.02946466618615244,0.005499625357609801,0.02809090064605409,0.03083843172625079
sorting,n=3,Laplace,RQMC-cartesian,f(x),True,1000,64,0.02946466618615244,0.005499625357609801,0.02809090064605409,0.03083843172625079
sorting,n=3,Laplace,RQMC-cartesian,LOO,True,1000,64,0.02951021281395473,0.005542216052588311,0.02812580843479267,0.030894617193116793
sorting,n=3,Triangular,MC,none,False,1000,64,0.3276668672549184,0.14318693488236434,0.29189983511308015,0.36343389939675663
sorting,n=3,Triangular,MC,f(x),False,1000,64,0.29538332191334626,0.15144735205030246,0.2575528989559049,0.33321374487078764
sorting,n=3,Triangular,MC,LOO,False,1000,64,0.24787956500260266,0.11301338243662788,0.2196496620062883,0.27610946799891706
sorting,n=3,Triangular,MC,none,True,1000,64,0.26805903494865746,0.1669386916125172,0.22635899050307492,0.30975907939423997
sorting,n=3,Triangular,MC,f(x),True,1000,64,0.26805903494865746,0.16693869161251723,0.22635899050307492,0.30975907939424
sorting,n=3,Triangular,MC,LOO,True,1000,64,0.2681333489752855,0.16751018208226626,0.2262905504577825,0.3099761474927885
sorting,n=3,Triangular,QMC-latin,none,False,1000,64,0.15175487623087425,0.0367068056716844,0.14258578898585458,0.1609239634758939
